IpAddress;Test Number;Metric;Value
10.161.71.250;80;rttOutSec.sd;0
10.161.71.250;81;rttOutSec.sd;0
10.161.71.250;82;rttOutSec.sd;0
10.161.71.250;83;rttOutSec.sd;0
10.161.71.250;84;rttOutSec.sd;0
10.161.71.250;85;rttOutSec.sd;0
10.161.71.250;86;rttOutSec.sd;0
10.161.71.250;87;rttOutSec.sd;0
10.161.71.250;88;rttOutSec.sd;0
10.161.71.250;89;rttOutSec.sd;0
10.161.71.250;90;rttOutSec.sd;0
10.161.71.250;91;rttOutSec.sd;0
10.161.71.250;92;rttOutSec.sd;0
10.161.71.250;93;rttOutSec.sd;0
10.161.71.250;94;rttOutSec.sd;0
10.161.71.250;95;rttOutSec.sd;0
10.161.71.250;96;rttOutSec.sd;0
10.161.71.250;97;rttOutSec.sd;0
10.161.71.250;98;rttOutSec.sd;0
10.161.71.250;99;rttOutSec.sd;0
10.161.71.250;100;rttOutSec.sd;0
10.161.71.250;1;rttOutSec.ds;0
10.161.71.250;2;rttOutSec.ds;0
10.161.71.250;3;rttOutSec.ds;0
10.161.71.250;4;rttOutSec.ds;0
10.161.71.250;5;rttOutSec.ds;0
10.161.71.250;6;rttOutSec.ds;0
10.161.71.250;7;rttOutSec.ds;0
10.161.71.250;8;rttOutSec.ds;0
10.161.71.250;9;rttOutSec.ds;0
10.161.71.250;10;rttOutSec.ds;0
10.161.71.250;11;rttOutSec.ds;0
10.161.71.250;12;rttOutSec.ds;0
10.161.71.250;13;rttOutSec.ds;0
10.161.71.250;14;rttOutSec.ds;0
10.161.71.250;15;rttOutSec.ds;0
10.161.71.250;16;rttOutSec.ds;0
10.161.71.250;17;rttOutSec.ds;0
10.161.71.250;18;rttOutSec.ds;0
10.161.71.250;19;rttOutSec.ds;0
10.161.71.250;20;rttOutSec.ds;0
10.161.71.250;21;rttOutSec.ds;0
10.161.71.250;22;rttOutSec.ds;0
10.161.71.250;23;rttOutSec.ds;0
10.161.71.250;24;rttOutSec.ds;0
10.161.71.250;25;rttOutSec.ds;0
10.161.71.250;26;rttOutSec.ds;0
10.161.71.250;27;rttOutSec.ds;0
10.161.71.250;28;rttOutSec.ds;0
10.161.71.250;29;rttOutSec.ds;0
10.161.71.250;30;rttOutSec.ds;0
10.161.71.250;31;rttOutSec.ds;0
10.161.71.250;32;rttOutSec.ds;0
10.161.71.250;33;rttOutSec.ds;0
10.161.71.250;34;rttOutSec.ds;0
10.161.71.250;35;rttOutSec.ds;0
10.161.71.250;36;rttOutSec.ds;0
10.161.71.250;37;rttOutSec.ds;0
10.161.71.250;38;rttOutSec.ds;0
10.161.71.250;39;rttOutSec.ds;0
10.161.71.250;40;rttOutSec.ds;0
10.161.71.250;41;rttOutSec.ds;0
10.161.71.250;42;rttOutSec.ds;0
10.161.71.250;43;rttOutSec.ds;0
10.161.71.250;44;rttOutSec.ds;0
10.161.71.250;45;rttOutSec.ds;0
10.161.71.250;46;rttOutSec.ds;0
10.161.71.250;47;rttOutSec.ds;0
10.161.71.250;48;rttOutSec.ds;0
10.161.71.250;49;rttOutSec.ds;0
10.161.71.250;50;rttOutSec.ds;0
10.161.71.250;51;rttOutSec.ds;0
10.161.71.250;52;rttOutSec.ds;0
10.161.71.250;53;rttOutSec.ds;0
10.161.71.250;54;rttOutSec.ds;0
10.161.71.250;55;rttOutSec.ds;0
10.161.71.250;56;rttOutSec.ds;0
10.161.71.250;57;rttOutSec.ds;0
10.161.71.250;58;rttOutSec.ds;0
10.161.71.250;59;rttOutSec.ds;0
10.161.71.250;60;rttOutSec.ds;0
10.161.71.250;61;rttOutSec.ds;0
10.161.71.250;62;rttOutSec.ds;0
10.161.71.250;63;rttOutSec.ds;0
10.161.71.250;64;rttOutSec.ds;0
10.161.71.250;65;rttOutSec.ds;0
10.161.71.250;66;rttOutSec.ds;0
10.161.71.250;67;rttOutSec.ds;0
10.161.71.250;68;rttOutSec.ds;0
10.161.71.250;69;rttOutSec.ds;0
10.161.71.250;70;rttOutSec.ds;0
10.161.71.250;71;rttOutSec.ds;0
10.161.71.250;72;rttOutSec.ds;0
10.161.71.250;73;rttOutSec.ds;0
10.161.71.250;74;rttOutSec.ds;0
10.161.71.250;75;rttOutSec.ds;0
10.161.71.250;76;rttOutSec.ds;0
10.161.71.250;77;rttOutSec.ds;0
10.161.71.250;78;rttOutSec.ds;0
10.161.71.250;79;rttOutSec.ds;0
10.161.71.250;80;rttOutSec.ds;0
10.161.71.250;81;rttOutSec.ds;0
10.161.71.250;82;rttOutSec.ds;0
10.161.71.250;83;rttOutSec.ds;0
10.161.71.250;84;rttOutSec.ds;0
10.161.71.250;85;rttOutSec.ds;0
10.161.71.250;86;rttOutSec.ds;0
10.161.71.250;87;rttOutSec.ds;0
10.161.71.250;88;rttOutSec.ds;0
10.161.71.250;89;rttOutSec.ds;0
10.161.71.250;90;rttOutSec.ds;0
10.161.71.250;91;rttOutSec.ds;0
10.161.71.250;92;rttOutSec.ds;0
10.161.71.250;93;rttOutSec.ds;0
10.161.71.250;94;rttOutSec.ds;0
10.161.71.250;95;rttOutSec.ds;0
10.161.71.250;96;rttOutSec.ds;0
10.161.71.250;97;rttOutSec.ds;0
10.161.71.250;98;rttOutSec.ds;0
10.161.71.250;99;rttOutSec.ds;0
10.161.71.250;100;rttOutSec.ds;0
10.146.2.150;1;rttPktTransmit;100
10.146.2.150;2;rttPktTransmit;100
10.146.2.150;3;rttPktTransmit;100
10.146.2.150;4;rttPktTransmit;100
10.146.2.150;5;rttPktTransmit;100
10.146.2.150;6;rttPktTransmit;100
10.146.2.150;7;rttPktTransmit;100
10.146.2.150;8;rttPktTransmit;100
10.146.2.150;9;rttPktTransmit;100
10.146.2.150;10;rttPktTransmit;100
10.146.2.150;11;rttPktTransmit;100
10.146.2.150;12;rttPktTransmit;100
10.146.2.150;13;rttPktTransmit;100
10.146.2.150;14;rttPktTransmit;100
10.146.2.150;15;rttPktTransmit;100
10.146.2.150;16;rttPktTransmit;100
10.146.2.150;17;rttPktTransmit;100
10.146.2.150;18;rttPktTransmit;100
10.146.2.150;19;rttPktTransmit;100
10.146.2.150;20;rttPktTransmit;100
10.146.2.150;21;rttPktTransmit;100
10.146.2.150;22;rttPktTransmit;100
10.146.2.150;23;rttPktTransmit;100
10.146.2.150;24;rttPktTransmit;100
10.146.2.150;25;rttPktTransmit;100
10.146.2.150;26;rttPktTransmit;100
10.146.2.150;27;rttPktTransmit;100
10.146.2.150;28;rttPktTransmit;100
10.146.2.150;29;rttPktTransmit;100
10.146.2.150;30;rttPktTransmit;100
10.146.2.150;31;rttPktTransmit;100
10.146.2.150;32;rttPktTransmit;100
10.146.2.150;33;rttPktTransmit;100
10.146.2.150;34;rttPktTransmit;100
10.146.2.150;35;rttPktTransmit;100
10.146.2.150;36;rttPktTransmit;100
10.146.2.150;37;rttPktTransmit;100
10.146.2.150;38;rttPktTransmit;100
10.146.2.150;39;rttPktTransmit;100
10.146.2.150;40;rttPktTransmit;100
10.146.2.150;41;rttPktTransmit;100
10.146.2.150;42;rttPktTransmit;100
10.146.2.150;43;rttPktTransmit;100
10.146.2.150;44;rttPktTransmit;100
10.146.2.150;45;rttPktTransmit;100
10.146.2.150;46;rttPktTransmit;100
10.146.2.150;47;rttPktTransmit;100
10.146.2.150;48;rttPktTransmit;100
10.146.2.150;49;rttPktTransmit;100
10.146.2.150;50;rttPktTransmit;100
10.146.2.150;51;rttPktTransmit;100
10.146.2.150;52;rttPktTransmit;100
10.146.2.150;53;rttPktTransmit;100
10.146.2.150;54;rttPktTransmit;100
10.146.2.150;55;rttPktTransmit;100
10.146.2.150;56;rttPktTransmit;100
10.146.2.150;57;rttPktTransmit;100
10.146.2.150;58;rttPktTransmit;100
10.146.2.150;59;rttPktTransmit;100
10.146.2.150;60;rttPktTransmit;100
10.146.2.150;61;rttPktTransmit;100
10.146.2.150;62;rttPktTransmit;100
10.146.2.150;63;rttPktTransmit;100
10.146.2.150;64;rttPktTransmit;100
10.146.2.150;65;rttPktTransmit;100
10.146.2.150;66;rttPktTransmit;100
10.146.2.150;67;rttPktTransmit;100
10.146.2.150;68;rttPktTransmit;100
10.146.2.150;69;rttPktTransmit;100
10.146.2.150;70;rttPktTransmit;100
10.146.2.150;71;rttPktTransmit;100
10.146.2.150;72;rttPktTransmit;100
10.146.2.150;73;rttPktTransmit;100
10.146.2.150;74;rttPktTransmit;100
10.146.2.150;75;rttPktTransmit;100
10.146.2.150;76;rttPktTransmit;100
10.146.2.150;77;rttPktTransmit;100
10.146.2.150;78;rttPktTransmit;100
10.146.2.150;79;rttPktTransmit;100
10.146.2.150;80;rttPktTransmit;100
10.146.2.150;81;rttPktTransmit;100
10.146.2.150;82;rttPktTransmit;100
10.146.2.150;83;rttPktTransmit;100
10.146.2.150;84;rttPktTransmit;100
10.146.2.150;85;rttPktTransmit;100
10.146.2.150;86;rttPktTransmit;100
10.146.2.150;87;rttPktTransmit;100
10.146.2.150;88;rttPktTransmit;100
10.146.2.150;89;rttPktTransmit;100
10.146.2.150;90;rttPktTransmit;100
10.146.2.150;91;rttPktTransmit;100
10.146.2.150;92;rttPktTransmit;100
10.146.2.150;93;rttPktTransmit;100
10.146.2.150;94;rttPktTransmit;100
10.146.2.150;95;rttPktTransmit;100
10.146.2.150;96;rttPktTransmit;100
10.146.2.150;97;rttPktTransmit;100
10.146.2.150;98;rttPktTransmit;100
10.146.2.150;99;rttPktTransmit;100
10.146.2.150;100;rttPktTransmit;100
10.146.2.150;1;rttPktLoss;0
10.146.2.150;2;rttPktLoss;0
10.146.2.150;3;rttPktLoss;0
10.146.2.150;4;rttPktLoss;0
10.146.2.150;5;rttPktLoss;0
10.146.2.150;6;rttPktLoss;0
10.146.2.150;7;rttPktLoss;0
10.146.2.150;8;rttPktLoss;0
10.146.2.150;9;rttPktLoss;0
10.146.2.150;10;rttPktLoss;0
10.146.2.150;11;rttPktLoss;0
10.146.2.150;12;rttPktLoss;0
10.146.2.150;13;rttPktLoss;0
10.146.2.150;14;rttPktLoss;0
10.146.2.150;15;rttPktLoss;0
10.146.2.150;16;rttPktLoss;0
10.146.2.150;17;rttPktLoss;0
10.146.2.150;18;rttPktLoss;0
10.146.2.150;19;rttPktLoss;0
10.146.2.150;20;rttPktLoss;0
10.146.2.150;21;rttPktLoss;0
10.146.2.150;22;rttPktLoss;0
10.146.2.150;23;rttPktLoss;0
10.146.2.150;24;rttPktLoss;0
10.146.2.150;25;rttPktLoss;0
10.146.2.150;26;rttPktLoss;0
10.146.2.150;27;rttPktLoss;0
10.146.2.150;28;rttPktLoss;0
10.146.2.150;29;rttPktLoss;0
10.146.2.150;30;rttPktLoss;0
10.146.2.150;31;rttPktLoss;0
10.146.2.150;32;rttPktLoss;0
10.146.2.150;33;rttPktLoss;0
10.146.2.150;34;rttPktLoss;0
10.146.2.150;35;rttPktLoss;0
10.146.2.150;36;rttPktLoss;0
10.146.2.150;37;rttPktLoss;0
10.146.2.150;38;rttPktLoss;0
10.146.2.150;39;rttPktLoss;0
10.146.2.150;40;rttPktLoss;0
10.146.2.150;41;rttPktLoss;0
10.146.2.150;42;rttPktLoss;0
10.146.2.150;43;rttPktLoss;0
10.146.2.150;44;rttPktLoss;0
10.146.2.150;45;rttPktLoss;0
10.146.2.150;46;rttPktLoss;0
10.146.2.150;47;rttPktLoss;0
10.146.2.150;48;rttPktLoss;0
10.146.2.150;49;rttPktLoss;0
10.146.2.150;50;rttPktLoss;0
10.146.2.150;51;rttPktLoss;0
10.146.2.150;52;rttPktLoss;0
10.146.2.150;53;rttPktLoss;0
10.146.2.150;54;rttPktLoss;0
10.146.2.150;55;rttPktLoss;0
10.146.2.150;56;rttPktLoss;0
10.146.2.150;57;rttPktLoss;0
10.146.2.150;58;rttPktLoss;0
10.146.2.150;59;rttPktLoss;0
10.146.2.150;60;rttPktLoss;0
10.146.2.150;61;rttPktLoss;0
10.146.2.150;62;rttPktLoss;0
10.146.2.150;63;rttPktLoss;0
10.146.2.150;64;rttPktLoss;0
10.146.2.150;65;rttPktLoss;0
10.146.2.150;66;rttPktLoss;0
10.146.2.150;67;rttPktLoss;0
10.146.2.150;68;rttPktLoss;0
10.146.2.150;69;rttPktLoss;0
10.146.2.150;70;rttPktLoss;0
10.146.2.150;71;rttPktLoss;0
10.146.2.150;72;rttPktLoss;0
10.146.2.150;73;rttPktLoss;0
10.146.2.150;74;rttPktLoss;0
10.146.2.150;75;rttPktLoss;0
10.146.2.150;76;rttPktLoss;0
10.146.2.150;77;rttPktLoss;0
10.146.2.150;78;rttPktLoss;0
10.146.2.150;79;rttPktLoss;0
10.146.2.150;80;rttPktLoss;0
10.146.2.150;81;rttPktLoss;0
10.146.2.150;82;rttPktLoss;0
10.146.2.150;83;rttPktLoss;0
10.146.2.150;84;rttPktLoss;0
10.146.2.150;85;rttPktLoss;0
10.146.2.150;86;rttPktLoss;0
10.146.2.150;87;rttPktLoss;0
10.146.2.150;88;rttPktLoss;0
10.146.2.150;89;rttPktLoss;0
10.146.2.150;90;rttPktLoss;0
10.146.2.150;91;rttPktLoss;0
10.146.2.150;92;rttPktLoss;0
10.146.2.150;93;rttPktLoss;0
10.146.2.150;94;rttPktLoss;0
10.146.2.150;95;rttPktLoss;0
10.146.2.150;96;rttPktLoss;0
10.146.2.150;97;rttPktLoss;0
10.146.2.150;98;rttPktLoss;0
10.146.2.150;99;rttPktLoss;0
10.146.2.150;100;rttPktLoss;0
10.146.2.150;1;rttPktLoss.sd;0
10.146.2.150;2;rttPktLoss.sd;0
10.146.2.150;3;rttPktLoss.sd;0
10.146.2.150;4;rttPktLoss.sd;0
10.146.2.150;5;rttPktLoss.sd;0
10.146.2.150;6;rttPktLoss.sd;0
10.146.2.150;7;rttPktLoss.sd;0
10.146.2.150;8;rttPktLoss.sd;0
10.146.2.150;9;rttPktLoss.sd;0
10.146.2.150;10;rttPktLoss.sd;0
10.146.2.150;11;rttPktLoss.sd;0
10.146.2.150;12;rttPktLoss.sd;0
10.146.2.150;13;rttPktLoss.sd;0
10.146.2.150;14;rttPktLoss.sd;0
10.146.2.150;15;rttPktLoss.sd;0
10.146.2.150;16;rttPktLoss.sd;0
10.146.2.150;17;rttPktLoss.sd;0
10.146.2.150;18;rttPktLoss.sd;0
10.146.2.150;19;rttPktLoss.sd;0
10.146.2.150;20;rttPktLoss.sd;0
10.146.2.150;21;rttPktLoss.sd;0
10.146.2.150;22;rttPktLoss.sd;0
10.146.2.150;23;rttPktLoss.sd;0
10.146.2.150;24;rttPktLoss.sd;0
10.146.2.150;25;rttPktLoss.sd;0
10.146.2.150;26;rttPktLoss.sd;0
10.146.2.150;27;rttPktLoss.sd;0
10.146.2.150;28;rttPktLoss.sd;0
10.146.2.150;29;rttPktLoss.sd;0
10.146.2.150;30;rttPktLoss.sd;0
10.146.2.150;31;rttPktLoss.sd;0
10.146.2.150;32;rttPktLoss.sd;0
10.146.2.150;33;rttPktLoss.sd;0
10.146.2.150;34;rttPktLoss.sd;0
10.146.2.150;35;rttPktLoss.sd;0
10.146.2.150;36;rttPktLoss.sd;0
10.146.2.150;37;rttPktLoss.sd;0
10.146.2.150;38;rttPktLoss.sd;0
10.146.2.150;39;rttPktLoss.sd;0
10.146.2.150;40;rttPktLoss.sd;0
10.146.2.150;41;rttPktLoss.sd;0
10.146.2.150;42;rttPktLoss.sd;0
10.146.2.150;43;rttPktLoss.sd;0
10.146.2.150;44;rttPktLoss.sd;0
10.146.2.150;45;rttPktLoss.sd;0
10.146.2.150;46;rttPktLoss.sd;0
10.146.2.150;47;rttPktLoss.sd;0
10.146.2.150;48;rttPktLoss.sd;0
10.146.2.150;49;rttPktLoss.sd;0
10.146.2.150;50;rttPktLoss.sd;0
10.146.2.150;51;rttPktLoss.sd;0
10.146.2.150;52;rttPktLoss.sd;0
10.146.2.150;53;rttPktLoss.sd;0
10.146.2.150;54;rttPktLoss.sd;0
10.146.2.150;55;rttPktLoss.sd;0
10.146.2.150;56;rttPktLoss.sd;0
10.146.2.150;57;rttPktLoss.sd;0
10.146.2.150;58;rttPktLoss.sd;0
10.146.2.150;59;rttPktLoss.sd;0
10.146.2.150;60;rttPktLoss.sd;0
10.146.2.150;61;rttPktLoss.sd;0
10.146.2.150;62;rttPktLoss.sd;0
10.146.2.150;63;rttPktLoss.sd;0
10.146.2.150;64;rttPktLoss.sd;0
10.146.2.150;65;rttPktLoss.sd;0
10.146.2.150;66;rttPktLoss.sd;0
10.146.2.150;67;rttPktLoss.sd;0
10.146.2.150;68;rttPktLoss.sd;0
10.146.2.150;69;rttPktLoss.sd;0
10.146.2.150;70;rttPktLoss.sd;0
10.146.2.150;71;rttPktLoss.sd;0
10.146.2.150;72;rttPktLoss.sd;0
10.146.2.150;73;rttPktLoss.sd;0
10.146.2.150;74;rttPktLoss.sd;0
10.146.2.150;75;rttPktLoss.sd;0
10.146.2.150;76;rttPktLoss.sd;0
10.146.2.150;77;rttPktLoss.sd;0
10.146.2.150;78;rttPktLoss.sd;0
10.146.2.150;79;rttPktLoss.sd;0
10.146.2.150;80;rttPktLoss.sd;0
10.146.2.150;81;rttPktLoss.sd;0
10.146.2.150;82;rttPktLoss.sd;0
10.146.2.150;83;rttPktLoss.sd;0
10.146.2.150;84;rttPktLoss.sd;0
10.146.2.150;85;rttPktLoss.sd;0
10.146.2.150;86;rttPktLoss.sd;0
10.146.2.150;87;rttPktLoss.sd;0
10.146.2.150;88;rttPktLoss.sd;0
10.146.2.150;89;rttPktLoss.sd;0
10.146.2.150;90;rttPktLoss.sd;0
10.146.2.150;91;rttPktLoss.sd;0
10.146.2.150;92;rttPktLoss.sd;0
10.146.2.150;93;rttPktLoss.sd;0
10.146.2.150;94;rttPktLoss.sd;0
10.146.2.150;95;rttPktLoss.sd;0
10.146.2.150;96;rttPktLoss.sd;0
10.146.2.150;97;rttPktLoss.sd;0
10.146.2.150;98;rttPktLoss.sd;0
10.146.2.150;99;rttPktLoss.sd;0
10.146.2.150;100;rttPktLoss.sd;0
10.146.2.150;1;rttPktLoss.ds;0
10.146.2.150;2;rttPktLoss.ds;0
10.146.2.150;3;rttPktLoss.ds;0
10.146.2.150;4;rttPktLoss.ds;0
10.146.2.150;5;rttPktLoss.ds;0
10.146.2.150;6;rttPktLoss.ds;0
10.146.2.150;7;rttPktLoss.ds;0
10.146.2.150;8;rttPktLoss.ds;0
10.146.2.150;9;rttPktLoss.ds;0
10.146.2.150;10;rttPktLoss.ds;0
10.146.2.150;11;rttPktLoss.ds;0
10.146.2.150;12;rttPktLoss.ds;0
10.146.2.150;13;rttPktLoss.ds;0
10.146.2.150;14;rttPktLoss.ds;0
10.146.2.150;15;rttPktLoss.ds;0
10.146.2.150;16;rttPktLoss.ds;0
10.146.2.150;17;rttPktLoss.ds;0
10.146.2.150;18;rttPktLoss.ds;0
10.146.2.150;19;rttPktLoss.ds;0
10.146.2.150;20;rttPktLoss.ds;0
10.146.2.150;21;rttPktLoss.ds;0
10.146.2.150;22;rttPktLoss.ds;0
10.146.2.150;23;rttPktLoss.ds;0
10.146.2.150;24;rttPktLoss.ds;0
10.146.2.150;25;rttPktLoss.ds;0
10.146.2.150;26;rttPktLoss.ds;0
10.146.2.150;27;rttPktLoss.ds;0
10.146.2.150;28;rttPktLoss.ds;0
10.146.2.150;29;rttPktLoss.ds;0
10.146.2.150;30;rttPktLoss.ds;0
10.146.2.150;31;rttPktLoss.ds;0
10.146.2.150;32;rttPktLoss.ds;0
10.146.2.150;33;rttPktLoss.ds;0
10.146.2.150;34;rttPktLoss.ds;0
10.146.2.150;35;rttPktLoss.ds;0
10.146.2.150;36;rttPktLoss.ds;0
10.146.2.150;37;rttPktLoss.ds;0
10.146.2.150;38;rttPktLoss.ds;0
10.146.2.150;39;rttPktLoss.ds;0
10.146.2.150;40;rttPktLoss.ds;0
10.146.2.150;41;rttPktLoss.ds;0
10.146.2.150;42;rttPktLoss.ds;0
10.146.2.150;43;rttPktLoss.ds;0
10.146.2.150;44;rttPktLoss.ds;0
10.146.2.150;45;rttPktLoss.ds;0
10.146.2.150;46;rttPktLoss.ds;0
10.146.2.150;47;rttPktLoss.ds;0
10.146.2.150;48;rttPktLoss.ds;0
10.146.2.150;49;rttPktLoss.ds;0
10.146.2.150;50;rttPktLoss.ds;0
10.146.2.150;51;rttPktLoss.ds;0
10.146.2.150;52;rttPktLoss.ds;0
10.146.2.150;53;rttPktLoss.ds;0
10.146.2.150;54;rttPktLoss.ds;0
10.146.2.150;55;rttPktLoss.ds;0
10.146.2.150;56;rttPktLoss.ds;0
10.146.2.150;57;rttPktLoss.ds;0
10.146.2.150;58;rttPktLoss.ds;0
10.146.2.150;59;rttPktLoss.ds;0
10.146.2.150;60;rttPktLoss.ds;0
10.146.2.150;61;rttPktLoss.ds;0
10.146.2.150;62;rttPktLoss.ds;0
10.146.2.150;63;rttPktLoss.ds;0
10.146.2.150;64;rttPktLoss.ds;0
10.146.2.150;65;rttPktLoss.ds;0
10.146.2.150;66;rttPktLoss.ds;0
10.146.2.150;67;rttPktLoss.ds;0
10.146.2.150;68;rttPktLoss.ds;0
10.146.2.150;69;rttPktLoss.ds;0
10.146.2.150;70;rttPktLoss.ds;0
10.146.2.150;71;rttPktLoss.ds;0
10.146.2.150;72;rttPktLoss.ds;0
10.146.2.150;73;rttPktLoss.ds;0
10.146.2.150;74;rttPktLoss.ds;0
10.146.2.150;75;rttPktLoss.ds;0
10.146.2.150;76;rttPktLoss.ds;0
10.146.2.150;77;rttPktLoss.ds;0
10.146.2.150;78;rttPktLoss.ds;0
10.146.2.150;79;rttPktLoss.ds;0
10.146.2.150;80;rttPktLoss.ds;0
10.146.2.150;81;rttPktLoss.ds;0
10.146.2.150;82;rttPktLoss.ds;0
10.146.2.150;83;rttPktLoss.ds;0
10.146.2.150;84;rttPktLoss.ds;0
10.146.2.150;85;rttPktLoss.ds;0
10.146.2.150;86;rttPktLoss.ds;0
10.146.2.150;87;rttPktLoss.ds;0
10.146.2.150;88;rttPktLoss.ds;0
10.146.2.150;89;rttPktLoss.ds;0
10.146.2.150;90;rttPktLoss.ds;0
10.146.2.150;91;rttPktLoss.ds;0
10.146.2.150;92;rttPktLoss.ds;0
10.146.2.150;93;rttPktLoss.ds;0
10.146.2.150;94;rttPktLoss.ds;0
10.146.2.150;95;rttPktLoss.ds;0
10.146.2.150;96;rttPktLoss.ds;0
10.146.2.150;97;rttPktLoss.ds;0
10.146.2.150;98;rttPktLoss.ds;0
10.146.2.150;99;rttPktLoss.ds;0
10.146.2.150;100;rttPktLoss.ds;0
10.146.2.150;1;owDelayMin.sd;0
10.146.2.150;2;owDelayMin.sd;0
10.146.2.150;3;owDelayMin.sd;0
10.146.2.150;4;owDelayMin.sd;0
10.146.2.150;5;owDelayMin.sd;0
10.146.2.150;6;owDelayMin.sd;0
10.146.2.150;7;owDelayMin.sd;0
10.146.2.150;8;owDelayMin.sd;0
10.146.2.150;9;owDelayMin.sd;0
10.146.2.150;10;owDelayMin.sd;0
10.146.2.150;11;owDelayMin.sd;0
10.146.2.150;12;owDelayMin.sd;0
10.146.2.150;13;owDelayMin.sd;0
10.146.2.150;14;owDelayMin.sd;0
10.146.2.150;15;owDelayMin.sd;0
10.146.2.150;16;owDelayMin.sd;0
10.146.2.150;17;owDelayMin.sd;0
10.146.2.150;18;owDelayMin.sd;0
10.146.2.150;19;owDelayMin.sd;0
10.146.2.150;20;owDelayMin.sd;0
10.146.2.150;21;owDelayMin.sd;0
10.146.2.150;22;owDelayMin.sd;0
10.146.2.150;23;owDelayMin.sd;0
10.146.2.150;24;owDelayMin.sd;0
10.146.2.150;25;owDelayMin.sd;0
10.146.2.150;26;owDelayMin.sd;0
10.146.2.150;27;owDelayMin.sd;0
10.146.2.150;28;owDelayMin.sd;0
10.146.2.150;29;owDelayMin.sd;0
10.146.2.150;30;owDelayMin.sd;0
10.146.2.150;31;owDelayMin.sd;0
10.146.2.150;32;owDelayMin.sd;0
10.146.2.150;33;owDelayMin.sd;0
10.146.2.150;34;owDelayMin.sd;0
10.146.2.150;35;owDelayMin.sd;0
10.146.2.150;36;owDelayMin.sd;0
10.146.2.150;37;owDelayMin.sd;0
10.146.2.150;38;owDelayMin.sd;0
10.146.2.150;39;owDelayMin.sd;0
10.146.2.150;40;owDelayMin.sd;0
10.146.2.150;41;owDelayMin.sd;0
10.146.2.150;42;owDelayMin.sd;0
10.146.2.150;43;owDelayMin.sd;0
10.146.2.150;44;owDelayMin.sd;0
10.146.2.150;45;owDelayMin.sd;0
10.146.2.150;46;owDelayMin.sd;0
10.146.2.150;47;owDelayMin.sd;0
10.146.2.150;48;owDelayMin.sd;0
10.146.2.150;49;owDelayMin.sd;0
10.146.2.150;50;owDelayMin.sd;0
10.146.2.150;51;owDelayMin.sd;0
10.146.2.150;52;owDelayMin.sd;0
10.146.2.150;53;owDelayMin.sd;0
10.146.2.150;54;owDelayMin.sd;0
10.146.2.150;55;owDelayMin.sd;0
10.146.2.150;56;owDelayMin.sd;0
10.146.2.150;57;owDelayMin.sd;0
10.146.2.150;58;owDelayMin.sd;0
10.146.2.150;59;owDelayMin.sd;0
10.146.2.150;60;owDelayMin.sd;0
10.146.2.150;61;owDelayMin.sd;0
10.146.2.150;62;owDelayMin.sd;0
10.146.2.150;63;owDelayMin.sd;0
10.146.2.150;64;owDelayMin.sd;0
10.146.2.150;65;owDelayMin.sd;0
10.146.2.150;66;owDelayMin.sd;0
10.146.2.150;67;owDelayMin.sd;0
10.146.2.150;68;owDelayMin.sd;0
10.146.2.150;69;owDelayMin.sd;0
10.146.2.150;70;owDelayMin.sd;0
10.146.2.150;71;owDelayMin.sd;0
10.146.2.150;72;owDelayMin.sd;0
10.146.2.150;73;owDelayMin.sd;0
10.146.2.150;74;owDelayMin.sd;0
10.146.2.150;75;owDelayMin.sd;0
10.146.2.150;76;owDelayMin.sd;0
10.146.2.150;77;owDelayMin.sd;0
10.146.2.150;78;owDelayMin.sd;0
10.146.2.150;79;owDelayMin.sd;0
10.146.2.150;80;owDelayMin.sd;0
10.146.2.150;81;owDelayMin.sd;0
10.146.2.150;82;owDelayMin.sd;0
10.146.2.150;83;owDelayMin.sd;0
10.146.2.150;84;owDelayMin.sd;0
10.146.2.150;85;owDelayMin.sd;0
10.146.2.150;86;owDelayMin.sd;0
10.146.2.150;87;owDelayMin.sd;0
10.146.2.150;88;owDelayMin.sd;0
10.146.2.150;89;owDelayMin.sd;0
10.146.2.150;90;owDelayMin.sd;0
10.146.2.150;91;owDelayMin.sd;0
10.146.2.150;92;owDelayMin.sd;0
10.146.2.150;93;owDelayMin.sd;0
10.146.2.150;94;owDelayMin.sd;0
10.146.2.150;95;owDelayMin.sd;0
10.146.2.150;96;owDelayMin.sd;0
10.146.2.150;97;owDelayMin.sd;0
10.146.2.150;98;owDelayMin.sd;0
10.146.2.150;99;owDelayMin.sd;0
10.146.2.150;100;owDelayMin.sd;0
10.146.2.150;1;owDelayMax.sd;28
10.146.2.150;2;owDelayMax.sd;28
10.146.2.150;3;owDelayMax.sd;28
10.146.2.150;4;owDelayMax.sd;28
10.146.2.150;5;owDelayMax.sd;28
10.146.2.150;6;owDelayMax.sd;28
10.146.2.150;7;owDelayMax.sd;28
10.146.2.150;8;owDelayMax.sd;28
10.146.2.150;9;owDelayMax.sd;28
10.146.2.150;10;owDelayMax.sd;28
10.146.2.150;11;owDelayMax.sd;28
10.146.2.150;12;owDelayMax.sd;28
10.146.2.150;13;owDelayMax.sd;28
10.146.2.150;14;owDelayMax.sd;28
10.146.2.150;15;owDelayMax.sd;29
10.146.2.150;16;owDelayMax.sd;28
10.146.2.150;17;owDelayMax.sd;28
10.146.2.150;18;owDelayMax.sd;28
10.146.2.150;19;owDelayMax.sd;0
